Source,Label,Target,Source_Node_Type,Target_Node_Type,Relation
Kraznys_mo_Nakloz,Death shown in episode,And_Now_His_Watch_Is_Ended,Person,Episode,SeenOrMentioned
Kraznys_mo_Nakloz,Origin,Astapor,Person,Location,AssociatedLocation
Kraznys_mo_Nakloz,Allegiance,Good_Masters,Person,Organization,Allegiance
Kraznys_mo_Nakloz,Culture,Ghiscari,Person,PersonType,Culture
Kraznys_mo_Nakloz,Culture,Astapor,Person,Location,Culture
White_Rat,Season(s),Season_5,Person,Season,SeenOrMentioned
White_Rat,Appeared in,The_Wars_To_Come,Person,Episode,SeenOrMentioned
White_Rat,Death,Meereen,Person,Location,Death
White_Rat,Death,Sons_of_the_Harpy,Person,Organization,Death
White_Rat,Death shown in episode,The_Wars_To_Come,Person,Episode,SeenOrMentioned
White_Rat,Allegiance,House_Targaryen,Person,House,Allegiance
White_Rat,Allegiance,Unsullied,Person,Organization,Allegiance
Good_Masters,Season(s),Season_3,Organization,Season,SeenOrMentioned
Good_Masters,Season(s),Season_6,Organization,Season,SeenOrMentioned
Good_Masters,Notable Members,Yezzan_zo_Qaggaz,Organization,Person,Membership
Good_Masters,Former Members,Kraznys_mo_Nakloz,Organization,Person,Membership
Good_Masters,Former Members,Greizhen_mo_Ullhor,Organization,Person,Membership
Good_Masters,Center,Astapor,Organization,Location,Center
Dom,Season(s),Season_6,Person,Season,SeenOrMentioned
Dom,Mentioned in,Oathbreaker,Person,Episode,SeenOrMentioned
Dom,Origin,Meereen,Person,Location,AssociatedLocation
Dom,Culture,Ghiscari,Person,PersonType,Culture
Dom,Culture,Meereen,Person,Location,Culture
Dom,Mother,Vala,Person,Person,Mother
Rhoynar_migration,Outcome,Rhoynar,Event,PersonType,Outcome
Rhoynar_migration,Outcome,Dorne,Event,Location,Outcome
Stranger,Season(s),Season_3,Animal,Season,SeenOrMentioned
Stranger,Season(s),Season_4,Animal,Season,SeenOrMentioned
Stranger,First seen,Second_Sons_(episode),Animal,Episode,SeenOrMentioned
Stranger,Last seen,Mockingbird,Animal,Episode,SeenOrMentioned
Stranger,Species,Horses,Animal,Animal,Species
Stranger,Allegiance,Sandor_Clegane,Animal,Person,Allegiance
Weeping_Woman,Location,Lys,Location,Location,Location
Lhazareen,Location,Lhazar,PersonType,Location,Location
Lhazareen,Religion,Great_Shepherd,PersonType,Religion,Religion
Dothraki_Sea,Population,Dothraki,Location,PersonType,Population
Dothraki_Sea,Religion,Great_Stallion,Location,Organization,Religion
Dothraki_Sea,Culture,Dothraki,Location,PersonType,Culture
Dothraki_Sea,Capital,Vaes_Dothrak,Location,Location,Capital
Graces,Mentioned in,The_Laws_of_Gods_and_Men,Organization,Episode,SeenOrMentioned
Graces,Mentioned in,The_Wars_To_Come,Organization,Episode,SeenOrMentioned
Graces,Allegiance,Ghiscari_religion,Organization,Religion,Allegiance
Graces,Center,Temple_of_the_Graces,Organization,Location,Center
Salladhor_Saan,Season(s),Season_2,Person,Season,SeenOrMentioned
Salladhor_Saan,Season(s),Season_3,Person,Season,SeenOrMentioned
Salladhor_Saan,Season(s),Season_4,Person,Season,SeenOrMentioned
Salladhor_Saan,First seen,The_Night_Lands,Person,Episode,SeenOrMentioned
Salladhor_Saan,Origin,Lys,Person,Location,AssociatedLocation
Salladhor_Saan,Origin,Summer_Islands,Person,Location,AssociatedLocation
Salladhor_Saan,Allegiance,House_Baratheon_of_Dragonstone,Person,House,Allegiance
Salladhor_Saan,Culture,Summer_Islands,Person,Location,Culture
Salladhor_Saan,Culture,Lys,Person,Location,Culture
The_Drowned_God_(Histories_%26_Lore),Season(s),Season_2,HistoriesNLore,Season,SeenOrMentioned
The_Drowned_God_(Histories_%26_Lore),Narrated by,Yara_Greyjoy,HistoriesNLore,Person,Narratedby
Lodos,Season(s),Season_7,Person,Season,SeenOrMentioned
Lodos,Mentioned in,Eastwatch,Person,Episode,SeenOrMentioned
Lodos,Allegiance,Drowned_Men,Person,Organization,Allegiance
Lodos,Culture,Ironborn,Person,PersonType,Culture
Lodos,Religion,Drowned_God,Person,Organization,Religion
Drowned_Priest,Season(s),Season_2,Person,Season,SeenOrMentioned
Drowned_Priest,Origin,Iron_Islands,Person,Location,AssociatedLocation
Drowned_Priest,Allegiance,Drowned_Men,Person,Organization,Allegiance
Drowned_Priest,Culture,Ironborn,Person,PersonType,Culture
Drowned_Priest,Religion,Drowned_God,Person,Organization,Religion
Aeron_Greyjoy,Season(s),Season_6,Person,Season,SeenOrMentioned
Aeron_Greyjoy,First seen,Home,Person,Episode,SeenOrMentioned
Aeron_Greyjoy,Mentioned in,"Cripples,_Bastards,_and_Broken_Things",Person,Episode,SeenOrMentioned
Aeron_Greyjoy,Origin,Pyke_(castle),Person,Location,AssociatedLocation
Aeron_Greyjoy,Allegiance,House_Greyjoy,Person,House,Allegiance
Aeron_Greyjoy,Allegiance,Drowned_Men,Person,Organization,Allegiance
Aeron_Greyjoy,Culture,Ironborn,Person,PersonType,Culture
Aeron_Greyjoy,Religion,Drowned_God,Person,Organization,Religion
Aeron_Greyjoy,Siblings,Balon_Greyjoy,Person,Person,Siblings
Aeron_Greyjoy,Siblings,Euron_Greyjoy,Person,Person,Siblings
Drowned_Men,Season(s),Season_2,Organization,Season,SeenOrMentioned
Drowned_Men,Season(s),Season_6,Organization,Season,SeenOrMentioned
Drowned_Men,Allegiance,Drowned_God,Organization,Organization,Allegiance
Drowned_Men,Notable Members,Aeron_Greyjoy,Organization,Person,Membership
Selyse_Baratheon,Season(s),Season_2,Person,Season,SeenOrMentioned
Selyse_Baratheon,Season(s),Season_3,Person,Season,SeenOrMentioned
Selyse_Baratheon,Season(s),Season_4,Person,Season,SeenOrMentioned
Selyse_Baratheon,Season(s),Season_5,Person,Season,SeenOrMentioned
Selyse_Baratheon,First seen,The_North_Remembers,Person,Episode,SeenOrMentioned
Selyse_Baratheon,Last seen,The_Dance_of_Dragons,Person,Episode,SeenOrMentioned
Selyse_Baratheon,Last seen,Mother%27s_Mercy,Person,Episode,SeenOrMentioned
Selyse_Baratheon,Death,Winterfell,Person,Location,Death
Selyse_Baratheon,Death shown in episode,Mother%27s_Mercy,Person,Episode,SeenOrMentioned
Selyse_Baratheon,Origin,Brightwater_Keep,Person,Location,AssociatedLocation
Selyse_Baratheon,Allegiance,House_Baratheon_of_Dragonstone,Person,House,Allegiance
Selyse_Baratheon,Allegiance,House_Florent,Person,House,Allegiance
Selyse_Baratheon,Religion,R%27hllor,Person,Organization,Religion
Selyse_Baratheon,Religion,Faith_of_the_Seven,Person,Organization,Religion
Selyse_Baratheon,Spouse,Stannis_Baratheon,Person,Person,Spouse
Selyse_Baratheon,Children,Shireen_Baratheon,Person,Person,Children
Selyse_Baratheon,Children,Petyr_Baratheon,Person,Person,Children
Selyse_Baratheon,Children,Tommard_Baratheon,Person,Person,Children
Selyse_Baratheon,Children,Edric_Baratheon,Person,Person,Children
Selyse_Baratheon,Siblings,Imry_Florent,Person,Person,Siblings
Selyse_Baratheon,Siblings,Axell_Florent,Person,Person,Siblings
Unsullied_1_(Valar_Dohaeris),Season(s),Season_3,Person,Season,SeenOrMentioned
Unsullied_1_(Valar_Dohaeris),Appeared in,Valar_Dohaeris,Person,Episode,SeenOrMentioned
Unsullied_1_(Valar_Dohaeris),Origin,Astapor,Person,Location,AssociatedLocation
Unsullied_1_(Valar_Dohaeris),Allegiance,Unsullied,Person,Organization,Allegiance
Unsullied_1_(Valar_Dohaeris),Culture,Ghiscari,Person,PersonType,Culture
Unsullied_1_(Valar_Dohaeris),Culture,Astapor,Person,Location,Culture
Boat_commander,Season(s),Season_3,Person,Season,SeenOrMentioned
Boat_commander,Appeared in,Valar_Dohaeris,Person,Episode,SeenOrMentioned
Boat_commander,Origin,Lys,Person,Location,AssociatedLocation
Boat_commander,Allegiance,Salladhor_Saan,Person,Person,Allegiance
Boat_commander,Culture,Lys,Person,Location,Culture
Siege_of_Pyke,Conflict,Greyjoy_Rebellion,Event,Event,Conflict
Siege_of_Pyke,Place,Pyke_(castle),Event,Location,Place
Siege_of_Pyke,Place,Iron_Islands,Event,Location,Place
Siege_of_Pyke,Outcome,House_Greyjoy,Event,House,Outcome
Siege_of_Pyke,Outcome,Maron_Greyjoy,Event,Person,Outcome
Siege_of_Pyke,Outcome,Balon_Greyjoy,Event,Person,Outcome
Siege_of_Pyke,Outcome,Robert_Baratheon,Event,Person,Outcome
Siege_of_Pyke,Outcome,Theon_Greyjoy,Event,Person,Outcome
Siege_of_Pyke,Outcome,Eddard_Stark,Event,Person,Outcome
Siege_of_Pyke,Outcome,Euron_Greyjoy,Event,Person,Outcome
Quaithe,Season(s),Season_2,Person,Season,SeenOrMentioned
Quaithe,First seen,The_Ghost_of_Harrenhal,Person,Episode,SeenOrMentioned
Quaithe,Last seen,A_Man_Without_Honor,Person,Episode,SeenOrMentioned
Quaithe,Origin,Asshai,Person,Location,AssociatedLocation
Quaithe,Origin,Qarth,Person,Location,AssociatedLocation
Quaithe,Culture,Asshai,Person,Location,Culture
Beric_Dondarrion,Season(s),Season_1,Person,Season,SeenOrMentioned
Beric_Dondarrion,Season(s),Season_3,Person,Season,SeenOrMentioned
Beric_Dondarrion,Season(s),Season_6,Person,Season,SeenOrMentioned
Beric_Dondarrion,Season(s),Season_7,Person,Season,SeenOrMentioned
Beric_Dondarrion,Season(s),Season_8,Person,Season,SeenOrMentioned
Beric_Dondarrion,First seen,A_Golden_Crown,Person,Episode,SeenOrMentioned
Beric_Dondarrion,Death shown in episode,Kissed_by_Fire,Person,Episode,SeenOrMentioned
Beric_Dondarrion,Origin,Blackhaven,Person,Location,AssociatedLocation
Beric_Dondarrion,Allegiance,House_Dondarrion,Person,House,Allegiance
Beric_Dondarrion,Allegiance,Brotherhood_Without_Banners,Person,Organization,Allegiance
Beric_Dondarrion,Allegiance,House_Baratheon,Person,House,Allegiance
Beric_Dondarrion,Culture,Andals,Person,PersonType,Culture
Beric_Dondarrion,Religion,R%27hllor,Person,Organization,Religion
Beric_Dondarrion,Religion,Faith_of_the_Seven,Person,Organization,Religion
Renly_Baratheon,Season(s),Season_1,Person,Season,SeenOrMentioned
Renly_Baratheon,Season(s),Season_2,Person,Season,SeenOrMentioned
Renly_Baratheon,First seen,Lord_Snow,Person,Episode,SeenOrMentioned
Renly_Baratheon,Last seen,The_Ghost_of_Harrenhal,Person,Episode,SeenOrMentioned
Renly_Baratheon,Death,The_Stormlands,Person,Location,Death
Renly_Baratheon,Death,Melisandre,Person,Person,Death
Renly_Baratheon,Death,Stannis_Baratheon,Person,Person,Death
Renly_Baratheon,Death shown in episode,The_Ghost_of_Harrenhal,Person,Episode,SeenOrMentioned
Renly_Baratheon,Origin,Storm%27s_End,Person,Location,AssociatedLocation
Renly_Baratheon,Allegiance,House_Baratheon,Person,House,Allegiance
Renly_Baratheon,Predecessor,Robert_Baratheon,Person,Person,Predecessor
Renly_Baratheon,Successor,Stannis_Baratheon,Person,Person,Successor
Renly_Baratheon,Culture,Andals,Person,PersonType,Culture
Renly_Baratheon,Religion,Faith_of_the_Seven,Person,Organization,Religion
Renly_Baratheon,Father,Steffon_Baratheon,Person,Person,Father
Renly_Baratheon,Mother,Cassana_Baratheon,Person,Person,Mother
Renly_Baratheon,Spouse,Margaery_Tyrell,Person,Person,Spouse
Renly_Baratheon,Siblings,Robert_Baratheon,Person,Person,Siblings
Renly_Baratheon,Siblings,Stannis_Baratheon,Person,Person,Siblings
Renly_Baratheon,Lovers,Loras_Tyrell,Person,Person,Lovers
Orphan_kid_1,Season(s),Season_3,Person,Season,SeenOrMentioned
Orphan_kid_1,Appeared in,Valar_Dohaeris,Person,Episode,SeenOrMentioned
Orphan_kid_1,Origin,King%27s_Landing,Person,Location,AssociatedLocation
Matthos_Seaworth,Season(s),Season_2,Person,Season,SeenOrMentioned
Matthos_Seaworth,First seen,The_North_Remembers,Person,Episode,SeenOrMentioned
Matthos_Seaworth,Last seen,Blackwater,Person,Episode,SeenOrMentioned
Matthos_Seaworth,Death,Bronn,Person,Person,Death
Matthos_Seaworth,Death,Tyrion_Lannister,Person,Person,Death
Matthos_Seaworth,Death,Battle_of_the_Blackwater,Person,Event,Death
Matthos_Seaworth,Death shown in episode,Blackwater,Person,Episode,SeenOrMentioned
Matthos_Seaworth,Allegiance,House_Seaworth,Person,House,Allegiance
Matthos_Seaworth,Allegiance,House_Baratheon_of_Dragonstone,Person,House,Allegiance
Matthos_Seaworth,Culture,Andals,Person,PersonType,Culture
Matthos_Seaworth,Religion,R%27hllor,Person,Organization,Religion
Matthos_Seaworth,Religion,Faith_of_the_Seven,Person,Organization,Religion
Matthos_Seaworth,Father,Davos_Seaworth,Person,Person,Father
Matthos_Seaworth,Mother,Marya_Seaworth,Person,Person,Mother
Stannis_Baratheon,Season(s),Season_2,Person,Season,SeenOrMentioned
Stannis_Baratheon,Season(s),Season_3,Person,Season,SeenOrMentioned
Stannis_Baratheon,Season(s),Season_4,Person,Season,SeenOrMentioned
Stannis_Baratheon,Season(s),Season_5,Person,Season,SeenOrMentioned
Stannis_Baratheon,First seen,The_North_Remembers,Person,Episode,SeenOrMentioned
Stannis_Baratheon,Last seen,Mother%27s_Mercy,Person,Episode,SeenOrMentioned
Stannis_Baratheon,Death,Winterfell,Person,Location,Death
Stannis_Baratheon,Death,Oathkeeper_(sword),Person,Weapon,Death
Stannis_Baratheon,Death,Brienne_of_Tarth,Person,Person,Death
Stannis_Baratheon,Death,Battle_of_Winterfell,Person,Event,Death
Stannis_Baratheon,Death shown in episode,Mother%27s_Mercy,Person,Episode,SeenOrMentioned
Stannis_Baratheon,Origin,Storm%27s_End,Person,Location,AssociatedLocation
Stannis_Baratheon,Allegiance,House_Baratheon_of_Dragonstone,Person,House,Allegiance
Stannis_Baratheon,Predecessor,Renly_Baratheon,Person,Person,Predecessor
Stannis_Baratheon,Successor,Mace_Tyrell,Person,Person,Successor
Stannis_Baratheon,Successor,Daenerys_Targaryen,Person,Person,Successor
Stannis_Baratheon,Religion,R%27hllor,Person,Organization,Religion
Stannis_Baratheon,Religion,Faith_of_the_Seven,Person,Organization,Religion
Stannis_Baratheon,Father,Steffon_Baratheon,Person,Person,Father
Stannis_Baratheon,Mother,Cassana_Baratheon,Person,Person,Mother
Stannis_Baratheon,Children,Shireen_Baratheon,Person,Person,Children
Stannis_Baratheon,Children,Petyr_Baratheon,Person,Person,Children
Stannis_Baratheon,Children,Tommard_Baratheon,Person,Person,Children
Stannis_Baratheon,Children,Edric_Baratheon,Person,Person,Children
Stannis_Baratheon,Siblings,Robert_Baratheon,Person,Person,Siblings
Stannis_Baratheon,Siblings,Renly_Baratheon,Person,Person,Siblings
Stannis_Baratheon,Lovers,Melisandre,Person,Person,Lovers
Robert_Baratheon,Season(s),Season_1,Person,Season,SeenOrMentioned
Robert_Baratheon,First seen,Winter_Is_Coming,Person,Episode,SeenOrMentioned
Robert_Baratheon,Last seen,You_Win_or_You_Die,Person,Episode,SeenOrMentioned
Robert_Baratheon,Death,King%27s_Landing,Person,Location,Death
Robert_Baratheon,Death,Lancel_Lannister,Person,Person,Death
Robert_Baratheon,Death,Cersei_Lannister,Person,Person,Death
Robert_Baratheon,Death shown in episode,You_Win_or_You_Die,Person,Episode,SeenOrMentioned
Robert_Baratheon,Origin,Storm%27s_End,Person,Location,AssociatedLocation
Robert_Baratheon,Origin,The_Eyrie,Person,Location,AssociatedLocation
Robert_Baratheon,Allegiance,House_Baratheon,Person,House,Allegiance
Robert_Baratheon,Allegiance,House_Baratheon_of_King%27s_Landing,Person,House,Allegiance
Robert_Baratheon,Allegiance,Jon_Arryn,Person,Person,Allegiance
Robert_Baratheon,Predecessor,Steffon_Baratheon,Person,Person,Predecessor
Robert_Baratheon,Predecessor,Aerys_II_Targaryen,Person,Person,Predecessor
Robert_Baratheon,Successor,Renly_Baratheon,Person,Person,Successor
Robert_Baratheon,Successor,Joffrey_Baratheon,Person,Person,Successor
Robert_Baratheon,Culture,Andals,Person,PersonType,Culture
Robert_Baratheon,Religion,Faith_of_the_Seven,Person,Organization,Religion
Robert_Baratheon,Father,Steffon_Baratheon,Person,Person,Father
Robert_Baratheon,Mother,Cassana_Baratheon,Person,Person,Mother
Robert_Baratheon,Spouse,Cersei_Lannister,Person,Person,Spouse
Robert_Baratheon,Children,Gendry,Person,Person,Children
Robert_Baratheon,Children,Barra,Person,Person,Children
Robert_Baratheon,Children,Baratheon_(son_of_Robert),Person,Person,Children
Robert_Baratheon,Children,Jaime_Lannister,Person,Person,Children
Robert_Baratheon,Children,Joffrey_Baratheon,Person,Person,Children
Robert_Baratheon,Children,Myrcella_Baratheon,Person,Person,Children
Robert_Baratheon,Children,Tommen_Baratheon,Person,Person,Children
Robert_Baratheon,Siblings,Stannis_Baratheon,Person,Person,Siblings
Robert_Baratheon,Siblings,Renly_Baratheon,Person,Person,Siblings
Rognar_II_Greyiron,Death,Andals,Person,PersonType,Death
Rognar_II_Greyiron,Death,Andal_Invasion,Person,Event,Death
Rognar_II_Greyiron,Allegiance,House_Greyiron,Person,House,Allegiance
Rognar_II_Greyiron,Culture,Ironborn,Person,PersonType,Culture
Rognar_II_Greyiron,Religion,Drowned_God,Person,Organization,Religion
Lightbringer,Owner,Stannis_Baratheon,Weapon,Person,Owner
Lightbringer,Owner,Azor_Ahai,Weapon,Person,Owner
Zanrush,Season(s),Season_6,Person,Season,SeenOrMentioned
Zanrush,First seen,The_Red_Woman,Person,Episode,SeenOrMentioned
Zanrush,Origin,Volantis,Person,Location,AssociatedLocation
Zanrush,Allegiance,R%27hllor,Person,Organization,Allegiance
Zanrush,Culture,Volantis,Person,Location,Culture
Zanrush,Religion,R%27hllor,Person,Organization,Religion
Great_Other,Location,Beyond_the_Wall,Organization,Location,Location
Great_Other,Notable Members,White_Walkers,Organization,PersonType,Membership
Kinvara,Season(s),Season_6,Person,Season,SeenOrMentioned
Kinvara,First seen,The_Door,Person,Episode,SeenOrMentioned
Kinvara,Origin,Volantis,Person,Location,AssociatedLocation
Kinvara,Allegiance,Volantis,Person,Location,Allegiance
Kinvara,Allegiance,Daenerys_Targaryen,Person,Person,Allegiance
Kinvara,Culture,Volantis,Person,Location,Culture
Kinvara,Religion,R%27hllor,Person,Organization,Religion
Thoros,Season(s),Season_3,Person,Season,SeenOrMentioned
Thoros,Season(s),Season_6,Person,Season,SeenOrMentioned
Thoros,Season(s),Season_7,Person,Season,SeenOrMentioned
Thoros,First seen,"Dark_Wings,_Dark_Words",Person,Episode,SeenOrMentioned
Thoros,Last seen,Beyond_the_Wall_(episode),Person,Episode,SeenOrMentioned
Thoros,Mentioned in,First_of_His_Name,Person,Episode,SeenOrMentioned
Thoros,Mentioned in,High_Sparrow_(episode),Person,Episode,SeenOrMentioned
Thoros,Mentioned in,Home,Person,Episode,SeenOrMentioned
Thoros,Death,Beyond_the_Wall,Person,Location,Death
Thoros,Death,Wight_Hunt,Person,Event,Death
Thoros,Death shown in episode,Beyond_the_Wall,Person,Location,SeenOrMentioned
Thoros,Origin,Myr,Person,Location,AssociatedLocation
Thoros,Allegiance,House_Baratheon,Person,House,Allegiance
Thoros,Allegiance,House_Stark,Person,House,Allegiance
Thoros,Allegiance,Brotherhood_Without_Banners,Person,Organization,Allegiance
Thoros,Allegiance,R%27hllor,Person,Organization,Allegiance
Thoros,Culture,Myr,Person,Location,Culture
Thoros,Religion,R%27hllor,Person,Organization,Religion
Lordsport_dockhand,Season(s),Season_2,Person,Season,SeenOrMentioned
Lordsport_dockhand,Appeared in,The_Night_Lands,Person,Episode,SeenOrMentioned
Lordsport_dockhand,Culture,Ironborn,Person,PersonType,Culture
Hollow_Hill,Location,The_Riverlands,Location,Location,Location
Hollow_Hill,Rulers,Brotherhood_Without_Banners,Location,Organization,Rulers
Summer_Islands_religion,Location,Summer_Islands,Location,Location,Location
Dragonstone_(castle),Location,Dragonstone_(island),Location,Location,Location
Dragonstone_(castle),Rulers,House_Targaryen,Location,House,Rulers
Dragonstone_(castle),Rulers,House_Baratheon_of_Dragonstone,Location,House,Rulers
Dragonstone_(castle),Religion,R%27hllor,Location,Organization,Religion
Dragonstone_(castle),Religion,Faith_of_the_Seven,Location,Organization,Religion
Dragonstone_(castle),Places of Note,Chamber_of_the_Painted_Table,Location,Location,PlacesofNote
Dragonstone_(castle),Founder,Valyrian_Freehold,Location,Location,Founder
Valyrian_religion,Location,Valyrian_Freehold,Location,Location,Location
Lion_of_Night,Location,Yi_Ti,Location,Location,Location
Red_Priestess_(No_One),Season(s),Season_6,Person,Season,SeenOrMentioned
Red_Priestess_(No_One),First seen,No_One,Person,Episode,SeenOrMentioned
Red_Priestess_(No_One),Origin,Volantis,Person,Location,AssociatedLocation
